작업순번,구분,주소시작,주소끝,슬롯,문자열,바이트,길이,색상,빨강색보존,메모
1204,문자,0xA0E4,0xA0E5,997,티,D8 E2,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1205,문자,0xA0E6,0xA0E7,998,의,88 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1206,문자,0xA0E8,0xA0E9,999,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1207,문자,0xA0EA,0xA0EB,1000,마,B8 34,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1208,문자,0xA0EC,0xA0ED,1001,음,68 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1209,문자,0xA0EE,0xA0EF,1002,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1210,문자,0xA0F0,0xA0F1,1003,따,48 30,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1211,문자,0xA0F2,0xA0F3,1004,위,08 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1212,문자,0xA0F4,0xA0F5,1005,에,48 9F,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1213,문자,0xA0F6,0xA0F7,1006,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1214,문자,0xA0F8,0xA0F9,1007,휘,E8 E4,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1215,문자,0xA0FA,0xA0FB,1008,둘,C8 2E,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1216,문자,0xA0FC,0xA0FD,1009,린,88 34,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1217,문자,0xA0FE,0xA0FF,1010,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1218,문자,0xA100,0xA101,1011,대,B8 2D,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1219,문자,0xA102,0xA103,1012,가,A8 17,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1220,문자,0xA104,0xA105,1013,다,C8 27,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1221,문자,0xA106,0xA107,1014,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1222,문자,0xA108,0xA109,1015,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1223,문자,0xA10A,0xA10B,1016,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1224,제어,0xA10C,0xA10D,,,15 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA10C→0xA10E. 제어토큰 기존 바이트 유지.
1225,문자,0xA10E,0xA10F,1017,뭐,E8 37,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1226,문자,0xA110,0xA111,1018,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1227,문자,0xA112,0xA113,1019,상,28 3D,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1228,문자,0xA114,0xA115,1020,관,C8 20,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1229,문자,0xA116,0xA117,1021,없,08 7C,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1230,문자,0xA118,0xA119,1022,다,C8 27,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1231,문자,0xA11A,0xA11B,1023,、,20 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1232,문자,0xA11C,0xA11D,1024,애,08 6A,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1233,문자,0xA11E,0xA11F,1025,초,68 E1,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1234,문자,0xA120,0xA121,1026,에,48 9F,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1235,문자,0xA122,0xA123,1027,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1236,문자,0xA124,0xA125,1028,그,58 21,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1237,문자,0xA126,0xA127,1029,런,58 31,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1238,문자,0xA128,0xA129,1030,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1239,문자,0xA12A,0xA12B,1031,계,78 20,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1240,문자,0xA12C,0xA12D,1032,집,58 E0,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1241,문자,0xA12E,0xA12F,1033,따,48 30,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1242,문자,0xA130,0xA131,1034,윈,18 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1243,문자,0xA132,0xA133,1035,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1244,문자,0xA134,0xA135,1036,기,B8 21,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1245,문자,0xA136,0xA137,1037,대,B8 2D,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1246,문자,0xA138,0xA139,1038,도,28 2E,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1247,문자,0xA13A,0xA13B,1039,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1248,문자,0xA13C,0xA13D,1040,하,58 E3,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1249,문자,0xA13E,0xA13F,1041,지,18 E0,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1250,문자,0xA140,0xA141,1042,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1251,문자,0xA142,0xA143,1043,않,08 5E,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1252,문자,0xA144,0xA145,1044,았,08 66,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1253,문자,0xA146,0xA147,1045,다,C8 27,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1254,문자,0xA148,0xA149,1046,!,A0 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1255,문자,0xA14A,0xA14B,1047,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1256,문자,0xA14C,0xA14D,1048,유,28 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1257,문자,0xA14E,0xA14F,1049,코,18 E2,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1258,문자,0xA150,0xA151,1050,라,F8 30,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1259,문자,0xA152,0xA153,1051,고,88 20,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1260,문자,0xA154,0xA155,1052,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1261,문자,0xA156,0xA157,1053,했,C8 E3,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1262,문자,0xA158,0xA159,1054,나,B8 24,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1263,문자,0xA15A,0xA15B,1055,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1264,문자,0xA15C,0xA15D,1056,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1265,문자,0xA15E,0xA15F,1057,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1266,문자,0xA160,0xA161,1058,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1267,문자,0xA162,0xA163,1059,바,88 39,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1268,문자,0xA164,0xA165,1060,리,78 34,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1269,문자,0xA166,0xA167,1061,스,78 3F,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1270,문자,0xA168,0xA169,1062,의,88 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1271,문자,0xA16A,0xA16B,1063,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1272,문자,0xA16C,0xA16D,1064,전,B8 DF,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1273,문자,0xA16E,0xA16F,1065,사,E8 3C,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1274,문자,0xA170,0xA171,1066,여,58 9F,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1275,문자,0xA172,0xA173,1067,、,20 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1276,제어,0xA174,0xA175,,,15 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA174→0xA176. 제어토큰 기존 바이트 유지.
1277,문자,0xA176,0xA177,1068,와,E8 9F,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1278,문자,0xA178,0xA179,1069,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1279,문자,0xA17A,0xA17B,1070,보,B8 3B,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1280,문자,0xA17C,0xA17D,1071,거,98 1D,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1281,문자,0xA17E,0xA17F,1072,라,F8 30,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1282,문자,0xA180,0xA181,1073,。,30 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1283,문자,0xA182,0xA183,1074,베,98 3B,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1284,문자,0xA184,0xA185,1075,칸,D8 E1,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1285,문자,0xA186,0xA187,1076,타,28 E2,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1286,문자,0xA188,0xA189,1077,리,78 34,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1287,문자,0xA18A,0xA18B,1078,아,08 56,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1288,문자,0xA18C,0xA18D,1079,의,88 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1289,문자,0xA18E,0xA18F,1080,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1290,문자,0xA190,0xA191,1081,내,08 25,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1291,문자,0xA192,0xA193,1082,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1292,문자,0xA194,0xA195,1083,성,98 3D,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1293,문자,0xA196,0xA197,1084,으,38 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1294,문자,0xA198,0xA199,1085,로,D8 31,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1295,문자,0xA19A,0xA19B,1086,、,20 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1296,문자,0xA19C,0xA19D,1087,오,B8 9F,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1297,문자,0xA19E,0xA19F,1088,게,08 20,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1298,문자,0xA1A0,0xA1A1,1089,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1299,문자,0xA1A2,0xA1A3,1090,되,88 2E,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1300,문자,0xA1A4,0xA1A5,1091,면,78 35,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1301,문자,0xA1A6,0xA1A7,1092,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1302,문자,0xA1A8,0xA1A9,1093,모,A8 35,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1303,문자,0xA1AA,0xA1AB,1094,든,08 30,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1304,문자,0xA1AC,0xA1AD,1095,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1305,문자,0xA1AE,0xA1AF,1096,것,F8 1D,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1306,문자,0xA1B0,0xA1B1,1097,을,58 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1307,문자,0xA1B2,0xA1B3,1098,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1308,문자,0xA1B4,0xA1B5,1099,알,08 60,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1309,문자,0xA1B6,0xA1B7,1100,게,08 20,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1310,문자,0xA1B8,0xA1B9,1101,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1311,문자,0xA1BA,0xA1BB,1102,될,A8 2E,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1312,문자,0xA1BC,0xA1BD,1103,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1313,문자,0xA1BE,0xA1BF,1104,것,F8 1D,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1314,문자,0xA1C0,0xA1C1,1105,이,98 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1315,문자,0xA1C2,0xA1C3,1106,다,C8 27,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1316,문자,0xA1C4,0xA1C5,1107,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1317,문자,0xA1C6,0xA1C7,1108,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1318,문자,0xA1C8,0xA1C9,1109,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1319,문자,0xA1CA,0xA1CB,1110,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1320,문자,0xA1CC,0xA1CD,1111,느,D8 25,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1321,문자,0xA1CE,0xA1CF,1112,긋,A8 21,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1322,문자,0xA1D0,0xA1D1,1113,하,58 E3,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1323,문자,0xA1D2,0xA1D3,1114,게,08 20,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1324,문자,0xA1D4,0xA1D5,1115,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1325,문자,0xA1D6,0xA1D7,1116,기,B8 21,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1326,문자,0xA1D8,0xA1D9,1117,다,C8 27,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1327,문자,0xA1DA,0xA1DB,1118,리,78 34,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1328,문자,0xA1DC,0xA1DD,1119,고,88 20,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1329,문자,0xA1DE,0xA1DF,1120,␠,18 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: 전각 공백 토큰 18 12.
1330,문자,0xA1E0,0xA1E1,1121,있,F8 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1331,문자,0xA1E2,0xA1E3,1122,으,38 DE,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1332,문자,0xA1E4,0xA1E5,1123,마,B8 34,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1333,문자,0xA1E6,0xA1E7,1124,。,30 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1334,제어,0xA1E8,0xA1E9,,,15 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA1E8→0xA1EA. 제어토큰 기존 바이트 유지.
1335,문자,0xA1EA,0xA1EB,1125,흐,08 E5,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1336,문자,0xA1EC,0xA1ED,1126,하,58 E3,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1337,문자,0xA1EE,0xA1EF,1127,하,58 E3,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1338,문자,0xA1F0,0xA1F1,1128,하,58 E3,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
1339,문자,0xA1F2,0xA1F3,1129,！,A0 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1340,제어,0xA1F4,0xA1F6,,,19 00 7E,3,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA1F4→0xA1F7. 제어토큰 기존 바이트 유지.
1341,제어,0xA1F7,0xA1F8,,,15 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA1F7→0xA1F9. 제어토큰 기존 바이트 유지.
1342,제어,0xA1F9,0xA1FA,,,17 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA1F9→0xA1FB. 제어토큰 기존 바이트 유지.
1343,제어,0xA1FB,0xA1FD,,,1A 00 04,3,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA1FB→0xA1FE. 제어토큰 기존 바이트 유지.
1344,제어,0xA1FE,0xA200,,,12 00 40,3,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA1FE→0xA201. 제어토큰 기존 바이트 유지.
1345,제어,0xA201,0xA203,,,11 12 50,3,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA201→0xA204. 제어토큰 기존 바이트 유지.
1346,제어,0xA204,0xA205,,,16 00,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA204→0xA206. 제어토큰 기존 바이트 유지.
1347,제어,0xA206,0xA207,,,10 11,2,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA206→0xA208. 제어토큰 기존 바이트 유지.
1348,제어,0xA208,0xA20B,,,14 00 06 80,4,fce4d6,N,행 추가/삭제 반영 재계산: HL=0xA208→0xA20C. 제어토큰 기존 바이트 유지.
1349,문자,0xA20C,0xA20D,1130,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1350,문자,0xA20E,0xA20F,1131,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1351,문자,0xA210,0xA211,1132,・,60 12,2,e2f0d9,N,행 추가/삭제 반영 재계산: PC-88 문장부호 토큰.
1352,문자,0xA212,0xA213,1133,용,F8 CB,2,e2f0d9,N,"행 추가/삭제 반영 재계산: 일반 문자행, 같은 glyph base 유지 + 첫 바이트 OR 08h."
